Owner:;Invent.Nr.;Bezeichnung:;Kategorie:;Gebäude:;Raum:;Abteilung:;Serien-Nr.;Rechnungsdatum:;Wert:;Lieferant;Leistung;Fassung;Gewicht;Lampentyp;Apparate-Nr.
Bühnentechnik PZ;BTK24062;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;BlackBox 1 G11;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;922
Bühnentechnik PZ;BTK24063;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;BlackBox 1 G11;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;923
Bühnentechnik PZ;BTK24064;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;BlackBox 1 G11;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;924
Bühnentechnik PZ;BTK24065;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;Podium G13;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;925
Bühnentechnik PZ;BTK24066;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;Podium G13;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;926
Bühnentechnik PZ;BTK24067;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;BlackBox 2 G13;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;927
Bühnentechnik PZ;BTK24068;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;Podium G13;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;928
Bühnentechnik PZ;BTK24069;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;Podium G13;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;929
Bühnentechnik PZ;BTK24070;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;Podium G13;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;930
Bühnentechnik PZ;BTK24071;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;BlackBox 1 G11;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;931
Bühnentechnik PZ;BTK24072;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;BlackBox 1 G11;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;932
Bühnentechnik PZ;BTK24073;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;BlackBox 1 G11;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;933
Bühnentechnik PZ;BTK24074;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;Podium G13;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;934
Bühnentechnik PZ;BTK24075;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;Podium G13;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;935
Bühnentechnik PZ;BTK24076;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;Podium G13;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;936
Bühnentechnik PZ;BTK24077;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;Podium G13;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;937
Bühnentechnik PZ;BTK24078;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;Podium G13;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;938
Bühnentechnik PZ;BTK24079;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;BlackBox 1 G11;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;939
Bühnentechnik PZ;BTK24080;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;BlackBox 1 G11;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;940
Bühnentechnik PZ;BTK24081;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;BlackBox 1 G11;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;941
Bühnentechnik PZ;BTK24082;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;BlackBox 1 G11;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;942
Bühnentechnik PZ;BTK24083;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;Podium G13;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;943
Bühnentechnik PZ;BTK24084;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;BlackBox 2 G13;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;944
Bühnentechnik PZ;BTK24085;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;BlackBox 1 G11;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;945
Bühnentechnik PZ;BTK24086;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;BlackBox 1 G11;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;946
Bühnentechnik PZ;BTK24087;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;Podium G13;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;947
Bühnentechnik PZ;BTK24088;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;BlackBox 1 G11;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;948
Bühnentechnik PZ;BTK24089;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;BlackBox 1 G11;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;949
Bühnentechnik PZ;BTK24090;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;BlackBox 1 G11;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;950
Bühnentechnik PZ;BTK24091;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;Podium G13;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;951
Bühnentechnik PZ;BTK24092;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;Podium G13;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;952
Bühnentechnik PZ;BTK24093;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;BlackBox 1 G11;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;953
Bühnentechnik PZ;BTK24094;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;Podium G13;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;954
Bühnentechnik PZ;BTK24095;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;Podium G13;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;955
Bühnentechnik PZ;BTK24096;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;BlackBox 2 G13;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;956
Bühnentechnik PZ;BTK24097;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;BlackBox 1 G11;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;957
Bühnentechnik PZ;BTK24098;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;BlackBox 1 G11;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;958
Bühnentechnik PZ;BTK24099;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;BlackBox 1 G11;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;959
Bühnentechnik PZ;BTK24100;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;BlackBox 1 G11;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;960
Bühnentechnik PZ;BTK24101;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;BlackBox 1 G11;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;961
Bühnentechnik PZ;BTK24102;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;BlackBox 1 G11;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;962
Bühnentechnik PZ;BTK24103;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;BlackBox 2 G13;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;963
Bühnentechnik PZ;BTK24104;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;Podium G13;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;964
Bühnentechnik PZ;BTK24105;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;BlackBox 2 G13;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;965
Bühnentechnik PZ;BTK24106;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;BlackBox 2 G13;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;966
Bühnentechnik PZ;BTK24107;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;BlackBox 2 G13;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;967
Bühnentechnik PZ;BTK24108;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;BlackBox 1 G11;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;968
Bühnentechnik PZ;BTK24109;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;Podium G13;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;969
Bühnentechnik PZ;BTK24110;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;BlackBox 1 G11;Bühnentechnik PZ;ACC 031518;28.06.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;970
Bühnentechnik PZ;BTK24111;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;Podium G13;Bühnentechnik PZ;keine;01.08.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;971
Bühnentechnik PZ;BTK24112;650W Fresnel 6/60 Selecon Acclaim;Licht/Scheinwerfer;Ge09;Podium G13;Bühnentechnik PZ;keine;10.08.07;300;IQ Unlimited;650;GY 9.5;2.8;T 27;972
Bühnentechnik PZ;BTK24113;650W PC 4/64  Selecon Acclaim;Licht/Scheinwerfer;Ge09;Proberaum 11 G13;Bühnentechnik PZ;keine;02.04.04;250;EBZ;650;GY 9.5;3.3;T 18;78
Bühnentechnik PZ;BTK24114;650W PC 4/64  Selecon Acclaim;Licht/Scheinwerfer;Ge09;Proberaum 11 G13;Bühnentechnik PZ;keine;02.04.04;250;EBZ;650;GY 9.5;3.3;T 18;79
Bühnentechnik PZ;BTK24115;650W PC 4/64  Selecon Acclaim;Licht/Scheinwerfer;Ge09;Proberaum 11 G13;Bühnentechnik PZ;keine;02.04.04;250;EBZ;650;GY 9.5;3.3;T 18;80
Bühnentechnik PZ;BTK24116;650W PC 4/64  Selecon Acclaim;Licht/Scheinwerfer;Ge09;Proberaum 11 G13;Bühnentechnik PZ;keine;02.04.04;250;EBZ;650;GY 9.5;3.3;T 18;81
Bühnentechnik PZ;BTK24117;650W PC 4/64  Selecon Acclaim;Licht/Scheinwerfer;Ge09;Proberaum 11 G13;Bühnentechnik PZ;keine;02.04.04;250;EBZ;650;GY 9.5;3.3;T 18;82
Bühnentechnik PZ;BTK24118;650W PC 4/64  Selecon Acclaim;Licht/Scheinwerfer;Ge09;Proberaum 11 G13;Bühnentechnik PZ;keine;02.04.04;250;EBZ;650;GY 9.5;3.3;T 18;83
Bühnentechnik PZ;BTK24119;650W PC 4/64  Selecon Acclaim;Licht/Scheinwerfer;Ge09;Proberaum 11 G13;Bühnentechnik PZ;keine;02.04.04;250;EBZ;650;GY 9.5;3.3;T 18;84
Bühnentechnik PZ;BTK24120;650W PC 4/64  Selecon Acclaim;Licht/Scheinwerfer;Ge09;Proberaum 11 G13;Bühnentechnik PZ;keine;02.04.04;250;EBZ;650;GY 9.5;3.3;T 18;85
Bühnentechnik PZ;BTK24121;650W PC 4/64  Selecon Acclaim;Licht/Scheinwerfer;Ge09;Proberaum 11 G13;Bühnentechnik PZ;keine;02.04.04;250;EBZ;650;GY 9.5;3.3;T 18;86
Bühnentechnik PZ;BTK24122;650W PC 4/64  Selecon Acclaim;Licht/Scheinwerfer;Ge09;Proberaum 11 G13;Bühnentechnik PZ;keine;02.04.04;250;EBZ;650;GY 9.5;3.3;T 18;87
Bühnentechnik PZ;BTK24123;650W PC 4/64  Selecon Acclaim;Licht/Scheinwerfer;Ge09;Proberaum 11 G13;Bühnentechnik PZ;keine;02.04.04;250;EBZ;650;GY 9.5;3.3;T 18;88
Bühnentechnik PZ;BTK24124;650W PC 4/64  Selecon Acclaim;Licht/Scheinwerfer;Ge09;Proberaum 11 G13;Bühnentechnik PZ;keine;02.04.04;250;EBZ;650;GY 9.5;3.3;T 18;89
Bühnentechnik PZ;BTK24125;650W PC 4/64  Selecon Acclaim;Licht/Scheinwerfer;Ge09;Proberaum 11 G13;Bühnentechnik PZ;keine;02.04.04;250;EBZ;650;GY 9.5;3.3;T 18;90
Bühnentechnik PZ;BTK24126;650W PC 4/64  Selecon Acclaim;Licht/Scheinwerfer;Ge09;Proberaum 11 G13;Bühnentechnik PZ;keine;02.04.04;250;EBZ;650;GY 9.5;3.3;T 18;91
Bühnentechnik PZ;BTK24127;650W PC 4/64  Selecon Acclaim;Licht/Scheinwerfer;Ge09;Proberaum 11 G13;Bühnentechnik PZ;keine;02.04.04;250;EBZ;650;GY 9.5;3.3;T 18;92
Bühnentechnik PZ;BTK24128;650W PC 4/64  Selecon Acclaim;Licht/Scheinwerfer;Ge09;Proberaum 11 G13;Bühnentechnik PZ;keine;02.04.04;250;EBZ;650;GY 9.5;3.3;T 18;93
Bühnentechnik PZ;BTK24129;650W PC 4/64  Selecon Acclaim;Licht/Scheinwerfer;Ge09;Proberaum 11 G13;Bühnentechnik PZ;keine;19.09.08;400;IQ Unlimited;650;GY 9.5;3.3;T 18;94
Bühnentechnik PZ;BTK24130;650W PC 4/64  Selecon Acclaim;Licht/Scheinwerfer;Ge09;Proberaum 11 G13;Bühnentechnik PZ;keine;19.09.08;400;IQ Unlimited;650;GY 9.5;3.3;T 18;95
Bühnentechnik PZ;BTK24131;650W PC 4/64  Selecon Acclaim;Licht/Scheinwerfer;Ge09;Proberaum 11 G13;Bühnentechnik PZ;keine;19.09.08;400;IQ Unlimited;650;GY 9.5;3.3;T 18;96
Bühnentechnik PZ;BTK24132;650W PC 4/64  Selecon Acclaim;Licht/Scheinwerfer;Ge09;Proberaum 11 G13;Bühnentechnik PZ;keine;19.09.08;400;IQ Unlimited;650;GY 9.5;3.3;T 18;97
Bühnentechnik PZ;BTK24133;650W PC 4/64  Selecon Acclaim;Licht/Scheinwerfer;Ge09;Proberaum 11 G13;Bühnentechnik PZ;keine;19.09.08;400;IQ Unlimited;650;GY 9.5;3.3;T 18;98
Bühnentechnik PZ;BTK24134;650W PC 4/64  Selecon Acclaim;Licht/Scheinwerfer;Ge09;Proberaum 11 G13;Bühnentechnik PZ;keine;19.09.08;400;IQ Unlimited;650;GY 9.5;3.3;T 18;99
Bühnentechnik PZ;BTK24135;650W PC 4/64  Selecon Acclaim;Licht/Scheinwerfer;Ge09;Proberaum 11 G13;Bühnentechnik PZ;keine;19.09.08;400;IQ Unlimited;650;GY 9.5;3.3;T 18;100
Bühnentechnik PZ;BTK24136;650W PC Strand Minim PC;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;keine;01.04.85;180;EBZ;500;GY 9.5;2.5;CP 82;14
Bühnentechnik PZ;BTK24137;650W PC Strand Minim PC 4/64;Licht/Scheinwerfer;Ge09;Z3 Dimmerraum;Bühnentechnik PZ;keine;01.04.85;180;EBZ;500;GY 9.5;2.5;CP 82;15
Bühnentechnik PZ;BTK24138;650W PC Strand Prelude 7/55;Licht/Scheinwerfer;Ge09;Proberaum 11 G13;Bühnentechnik PZ;168093;19.09.08;400;IQ Unlimited;650;GY 9.5;3.6;T 18;77
Bühnentechnik PZ;BTK24139;650W PC Strand Prelude 7/55;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;22 502 02;01.03.90;400;EBZ;650;GY 9.5;3.6;CP 89;16
Bühnentechnik PZ;BTK24140;650W PC Strand Prelude 7/55;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;22 502 02;01.03.90;400;EBZ;650;GY 9.5;3.6;CP 89;17
Bühnentechnik PZ;BTK24141;650W PC Strand Prelude 7/55;Licht/Scheinwerfer;Ge09;Bühne B;Bühnentechnik PZ;22 502 02;01.03.90;400;EBZ;650;GY 9.5;3.6;CP 89;18
Bühnentechnik PZ;BTK24142;650W PC Strand Prelude 7/55;Licht/Scheinwerfer;Ge09;Bühne B;Bühnentechnik PZ;22 502 02;01.03.90;400;EBZ;650;GY 9.5;3.6;CP 89;19
Bühnentechnik PZ;BTK24143;650W PC Strand Prelude 7/55;Licht/Scheinwerfer;Ge09;Fehlt seit 01;Bühnentechnik PZ;22 502 02;07.05.97;475;Merlo;650;GY 9.5;3.6;T27;40
Bühnentechnik PZ;BTK24144;650W PC Strand Prelude 7/55;Licht/Scheinwerfer;Ge09;Podium G13;Bühnentechnik PZ;22 502 02;07.05.97;475;Merlo;650;GY 9.5;3.6;T27;41
Bühnentechnik PZ;BTK24145;650W PC Strand Prelude 7/55;Licht/Scheinwerfer;Ge09;Podium G13;Bühnentechnik PZ;22 502 02;07.05.97;475;Merlo;650;GY 9.5;3.6;T27;42
Bühnentechnik PZ;BTK24146;650W PC Strand Prelude 7/55;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;22 502 02;07.05.97;475;Merlo;650;GY 9.5;3.6;T27;45
Bühnentechnik PZ;BTK24147;650W PC Strand Prelude 7/55;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;22 502 02;09.06.97;475;Merlo;650;GY 9.5;3.6;CP 89;46
Bühnentechnik PZ;BTK24148;650W PC Strand Prelude 7/55;Licht/Scheinwerfer;Ge09;Bühne B;Bühnentechnik PZ;22 502 02;09.06.97;475;Merlo;650;GY 9.5;3.6;CP 89;47
Bühnentechnik PZ;BTK24149;650W PC Strand Prelude 7/55;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;22 502 02;09.06.97;475;Merlo;650;GY 9.5;3.6;CP 89;48
Bühnentechnik PZ;BTK24150;650W PC Strand Prelude 7/55;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;22 502 02;09.06.97;475;Merlo;650;GY 9.5;3.6;CP 89;49
Bühnentechnik PZ;BTK24151;650W PC Strand Prelude 7/55;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;22 502 02;12.08.97;475;Merlo;650;GY 9.5;3.6;CP 89;50
Bühnentechnik PZ;BTK24152;650W PC Strand Prelude 7/55;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;22 502 02;12.08.97;475;Merlo;650;GY 9.5;3.6;CP 89;51
Bühnentechnik PZ;BTK24153;650W PC Strand Prelude 7/55;Licht/Scheinwerfer;Ge09;Bühne B;Bühnentechnik PZ;22 502 02;12.08.97;475;Merlo;650;GY 9.5;3.6;CP 89;54
Bühnentechnik PZ;BTK24154;650W PC Strand Prelude 7/55;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;22 502 02;12.08.97;475;Merlo;650;GY 9.5;3.6;CP 89;55
Bühnentechnik PZ;BTK24155;650W PC Strand Prelude 7/55;Licht/Scheinwerfer;Ge09;Bühne B;Bühnentechnik PZ;22 502 02;01.01.87;410;Merlo;650;GY 9.5;3.6;CP 89;56
Bühnentechnik PZ;BTK24156;650W PC Strand Prelude 7/55;Licht/Scheinwerfer;Ge09;Bühne B;Bühnentechnik PZ;22 502  02;12.08.97;475;Merlo;650;GY 9.5;3.6;CP 89;68
Bühnentechnik PZ;BTK24157;650W PC Strand Prelude 7/55;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;22 502 02;12.08.97;475;Merlo;650;GY 9.5;3.6;CP 89;69
Bühnentechnik PZ;BTK24158;650W PC Strand Prelude 7/55;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;22 502 02;12.08.97;475;Merlo;650;GY 9.5;3.6;CP 89;70
Bühnentechnik PZ;BTK24159;650W PC Strand Prelude 7/55;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;22 502 02;12.08.97;475;Merlo;650;GY 9.5;3.6;CP 89;71
Bühnentechnik PZ;BTK24160;650W PC Strand Prelude 7/55;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;22 502 02;01.02.99;400;Merlo;650;GY 9.5;3.6;CP 89;72
Bühnentechnik PZ;BTK24161;650W PC Strand Prelude 7/55;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;22 502 02;01.02.99;400;Merlo;650;GY 9.5;3.6;CP 89;73
Bühnentechnik PZ;BTK24162;650W PC Strand Prelude 7/55;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;22 502 02;01.02.99;400;Merlo;650;GY 9.5;3.6;CP 89;74
Bühnentechnik PZ;BTK24163;650W PC Strand Prelude 7/55;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;22 502 02;01.02.99;400;Merlo;650;GY 9.5;3.6;CP 89;75
Bühnentechnik PZ;BTK24164;650W PC Strand Prelude 7/55;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;22 502 02;01.02.99;400;Merlo;650;GY 9.5;3.6;CP 89;76
Bühnentechnik PZ;BTK24165;650W PC Strand Prelude 7/55;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;22 502 02;01.03.90;400;EBZ;650;GY 9.5;3.6;CP 89;1
Bühnentechnik PZ;BTK24166;650W PC Strand Prelude 7/55;Licht/Scheinwerfer;Ge09;Bühne B;Bühnentechnik PZ;22 502 02;01.03.90;400;EBZ;650;GY 9.5;3.6;CP 89;2
Bühnentechnik PZ;BTK24167;650W PC Strand Prelude 7/55;Licht/Scheinwerfer;Ge09;Bühne B;Bühnentechnik PZ;22 502 02;01.03.90;400;EBZ;650;GY 9.5;3.6;CP 89;3
Bühnentechnik PZ;BTK24168;650W PC Strand Prelude 7/55;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;22 502 02;01.03.90;400;EBZ;650;GY 9.5;3.6;CP 89;5
Bühnentechnik PZ;BTK24169;650W PC Strand Prelude 7/55;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;22 502 02;01.03.90;400;EBZ;650;GY 9.5;3.6;CP 89;6
Bühnentechnik PZ;BTK24170;650W PC Strand Prelude 7/55;Licht/Scheinwerfer;Ge09;Bühne B;Bühnentechnik PZ;22 502 02;01.03.90;400;EBZ;650;GY 9.5;3.6;CP 89;8
Bühnentechnik PZ;BTK24171;650W PC Strand Prelude 7/55;Licht/Scheinwerfer;Ge09;Bühne B;Bühnentechnik PZ;22 502 02;01.03.90;400;EBZ;650;GY 9.5;3.6;CP 89;9
Bühnentechnik PZ;BTK24172;650W PC Strand Prelude 7/55;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;22 502 02;01.03.90;400;EBZ;650;GY 9.5;3.6;CP 89;10
Bühnentechnik PZ;BTK24173;650W PC Strand Prelude 7/55;Licht/Scheinwerfer;Ge09;Bühne A;Bühnentechnik PZ;22 502 02;01.03.90;400;EBZ;650;GY 9.5;3.6;CP 89;11
Bühnentechnik PZ;BTK24174;650W PC Strand Prelude 7/55;Licht/Scheinwerfer;Ge09;Bühne B;Bühnentechnik PZ;22 502 02;01.03.90;400;EBZ;650;GY 9.5;3.6;CP 89;12
Bühnentechnik PZ;BTK24175;650W PC Strand Prelude 7/55;Licht/Scheinwerfer;Ge09;Bühne B;Bühnentechnik PZ;22 502 02;01.03.90;400;EBZ;650;GY 9.5;3.6;CP 89;13
Bühnentechnik PZ;BTK24176;650W PC Strand Quartet 8/55;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;22 400 05;01.03.90;327;EBZ;650;GY 9.5;3.3;T27;20
Bühnentechnik PZ;BTK24177;650W PC Strand Quartet 8/55;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;22 400 05;01.03.90;327;EBZ;650;GY 9.5;3.3;T27;21
Bühnentechnik PZ;BTK24178;650W PC Strand Quartet 8/55;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;22 400 05;01.03.90;327;EBZ;650;GY 9.5;3.3;T27;22
Bühnentechnik PZ;BTK24179;650W PC Strand Quartet 8/55;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;22 400 05;01.03.90;327;EBZ;650;GY 9.5;3.3;T27;23
Bühnentechnik PZ;BTK24180;650W PC Strand Quartet 8/55;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;22 400 05;01.03.90;327;EBZ;650;GY 9.5;3.3;T27;24
Bühnentechnik PZ;BTK24181;650W PC Strand Quartet 8/55;Licht/Scheinwerfer;Ge09;Kellerlager G9;Bühnentechnik PZ;22 400 05;01.03.90;327;EBZ;650;GY 9.5;3.3;T27;25
